"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s255","Molkenboer, Anton","Molkenboer, Anton","https://data.rkd.nl/artists/56719"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s420","Eyck, Charles","Eyck, Charles","https://data.rkd.nl/artists/26953"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-v355","Eyck, Charles","Eyck, Charles","https://data.rkd.nl/artists/26953"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-v356","Eyck, Charles","Eyck, Charles","https://data.rkd.nl/artists/26953"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s655","Raphael","Raphael","https://data.rkd.nl/artists/65622"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s995","Seghers, Gerard","Seghers, Gerard","https://data.rkd.nl/artists/71800"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s185","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s217","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s1834","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s3923","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s9334","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s332","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s60","Rubens, Peter Paul","Rubens, Peter Paul","https://data.rkd.nl/artists/68737"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s137","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s3869","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s753","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/OKM-s24","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/OKM-s4a","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/OKM-s4b","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s136","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
