"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0265","Krikhaar, Lilian","Krikhaar, Lilian","https://data.rkd.nl/artists/482292"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0272","Kusters, Pieter","Kusters, Pieter","https://data.rkd.nl/artists/46969"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0273","Kusters, Pieter","Kusters, Pieter","https://data.rkd.nl/artists/46969"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0274","Kusters, Pieter","Kusters, Pieter","https://data.rkd.nl/artists/46969"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0275.1-2","Kusters, Pieter","Kusters, Pieter","https://data.rkd.nl/artists/46969"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0276","Kusters, Pieter","Kusters, Pieter","https://data.rkd.nl/artists/46969"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0280","Linders, Mariëtte","Linders, Mariëtte","https://data.rkd.nl/artists/50164"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0281","Linders, Mariëtte","Linders, Mariëtte","https://data.rkd.nl/artists/50164"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0294","Loersch, Philip","Loersch, Philip","https://data.rkd.nl/artists/466167"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0295","Luik, Hieke","Luik, Hieke","https://data.rkd.nl/artists/51278"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0308","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0309","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0310","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0311","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0312","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0313","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0314","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0315","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0316","Marsman, Rineke","Marsman, Rineke","https://data.rkd.nl/artists/123546"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0330","Örenli, Fahrettin Gürkan","Örenli, Fahrettin Gürkan","https://data.rkd.nl/artists/245328"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0331","Örenli, Fahrettin Gürkan","Örenli, Fahrettin Gürkan","https://data.rkd.nl/artists/245328"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0334","Ossip","Ossip","https://data.rkd.nl/artists/61075"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0335","Ossip","Ossip","https://data.rkd.nl/artists/61075"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0338","Ossip","Ossip","https://data.rkd.nl/artists/61075"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0341","Otto, Peter","Otto, Peter","https://data.rkd.nl/artists/61167"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0342","Otto, Peter","Otto, Peter","https://data.rkd.nl/artists/61167"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0343","Otto, Peter","Otto, Peter","https://data.rkd.nl/artists/61167"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0344","Otto, Peter","Otto, Peter","https://data.rkd.nl/artists/61167"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0347","Otto, Peter","Otto, Peter","https://data.rkd.nl/artists/61167"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0353","Paukste, Vygantas","Paukste, Vygantas","https://data.rkd.nl/artists/287881"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0356","Peeters, Jacqueline","Peeters, Jacqueline","https://data.rkd.nl/artists/62369"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0359","Peeters, Jacqueline","Peeters, Jacqueline","https://data.rkd.nl/artists/62369"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0360","Peeters, Jacqueline","Peeters, Jacqueline","https://data.rkd.nl/artists/62369"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0362","Peeters, Jacqueline","Peeters, Jacqueline","https://data.rkd.nl/artists/62369"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0363","Peeters, Jacqueline","Peeters, Jacqueline","https://data.rkd.nl/artists/62369"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0367","Rapper, Anne Jaap de","Rapper, Anne Jaap de","https://data.rkd.nl/artists/210776"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0389","Semah, Joseph","Semah, Joseph","https://data.rkd.nl/artists/71918"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0390","Semah, Joseph","Semah, Joseph","https://data.rkd.nl/artists/71918"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0382","Roiter, Andrei","Roiter, Andrei","https://data.rkd.nl/artists/218137"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0556","Roiter, Andrei","Roiter, Andrei","https://data.rkd.nl/artists/218137"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0386","Schutte, Greet","Schutte, Greet","https://data.rkd.nl/artists/71424"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0387","Schutte, Greet","Schutte, Greet","https://data.rkd.nl/artists/71424"
