"File","rdf:RDF - edm:ProvidedCHO - rdf:about","dc:type_literal","rdf:RDF - edm:ProvidedCHO - dc:type - skos:Concept - rdf:about","rdf:RDF - edm:ProvidedCHO - dcterms:medium","rdf:RDF - edm:ProvidedCHO - dcterms:medium - rdf:resource","dcterms:medium_URI","rdf:RDF - edm:ProvidedCHO - edmfp:technique - rdf:resource","edmfp:technique_URI","rdf:RDF - edm:ProvidedCHO - edmfp:technique","rdf:RDF - edm:ProvidedCHO - dcterms:provenance","rdf:RDF - edm:ProvidedCHO - dc:date","rdf:RDF - edm:ProvidedCHO - dcterms:creator - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:creator - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dc:creator - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dc:description - xml:lang","rdf:RDF - edm:ProvidedCHO - dc:description","rdf:RDF - edm:ProvidedCHO - dc:identifier","rdf:RDF - edm:ProvidedCHO - dc:title - xml:lang","rdf:RDF - edm:ProvidedCHO - dc:title","rdf:RDF - edm:ProvidedCHO - edm:type","rdf:RDF - edm:ProvidedCHO - dcterms:created - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:created","rdf:RDF - edm:ProvidedCHO - mrel:dsr - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - mrel:dsr - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dcterms:spatial - edm:Place - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:spatial - edm:Place - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dcterms:isPartOf","rdf:RDF - edm:ProvidedCHO - mrel:spn - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - rdf:about","rdf:RDF - ore:Aggregation - edm:aggregatedCHO - rdf:resource","rdf:RDF - ore:Aggregation - edm:dataProvider - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - ore:Aggregation - edm:dataProvider - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - edm:isShownAt - edm:WebResource - rdf:about","rdf:RDF - ore:Aggregation - edm:provider - edm:Agent - rdf:about","rdf:RDF - ore:Aggregation - edm:provider - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - edm:rights - rdf:resource","rdf:RDF - ore:Aggregation - edm:hasView - edm:WebResource - rdf:about","rdf:RDF - ore:Aggregation - edm:isShownBy - edm:WebResource - rdf:about"
"22-11-18_13:54:06/Item_34560249.xml","https://modemuze.nl/localID/europeana-fashion/15409a=c","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","","machinaal gebreid","2011","2011","nl","Akkersdijk, Borre","Akkersdijk, Borre","nl","Zwarte broek, witte jas en zwarte sjaal. Ontwerper Borre Akkersdijk werkte in het TextielLab aan breisels die met een vuldraad zijn opgevuld. Het resultaat is een aantal 'stuffed' kledingstukken: een broek, parka, cape, broekpak en colbert, waarvan de patroondelen kant-en-klaar uit de machine komen. Voor de ontwerpen van de kledingstukken maakte hij veel schetsen en tekeningen. Daarnaast naaide hij proefmodellen van de kledingstukken in een ander materiaal. De dessins zijn ontleend aan een oude kelim van een favoriete tante, die onlangs overleed. Omdat dit kleed met de hand is geweven, vertoont het scheve lijnen, onregelmatigheden en een doorleefdheid die door Borre in de computeromzetting zijn overgenomen. Het is als het ware zijn persoonlijke handtekening in een verder industrieel product. Tijdens het breiproces onderzocht hij of de gehele lap gedessineerd moest zijn of slechts de patroondelen, die uit de lap worden geknipt. Als de patroondelen uit de stof zijn geknipt, zijn ze ready to sew’, afwerken is niet nodig. ","15409a=c","nl","'Knitting 3d patterns' C2-BB05 (broek, jas en sjaal)","IMAGE","nl","2011","nl","ontwerper","nl","Amsterdam","The making of ... Projects from the TextielLab","","localID/europeana-fashion/Aggregation_15409a=c","localID/europeana-fashion/15409a=c","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_15409a=c","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/15409A=C-01.JPG","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/15409A=C-01.JPG"
"22-11-18_13:54:06/Item_34560249.xml","","bovenkleding","http://thesaurus.europeanafashion.eu/thesaurus/10002","polyamide","","","","","handgenaaid","opdracht","","nl","Textielmuseum Tilburg, Audax","Textielmuseum Tilburg, Audax","","","","","","","","","nl","opdrachtgever/uitvoerder","nl","Tilburg","Inside Design Amsterdam","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","http://thesaurus.europeanafashion.eu/thesaurus/10696","","machinaal gebreid","subsidie Mondriaan Stichting","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","broek","http://thesaurus.europeanafashion.eu/thesaurus/10036","polyamide","http://thesaurus.europeanafashion.eu/thesaurus/10678","","http://thesaurus.europeanafashion.eu/thesaurus/10692","","handgenaaid","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","jas","http://thesaurus.europeanafashion.eu/thesaurus/10042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","sjaal","http://thesaurus.europeanafashion.eu/thesaurus/10177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560249.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560250.xml","https://modemuze.nl/localID/europeana-fashion/17189","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","2007","1960 - 1975","nl","Ploeg, Weverij De (Bergeijk)","Ploeg, Weverij De (Bergeijk)","nl","Zakdoek van bedrukte katoen met dessin van brede grijze linten die tot een geheel zijn geweven. Een gedeelte is invuld met rode linten en linten met alleen een rode rand. ","17189","nl","Zakdoek met gedrukt dessin van weefsel","IMAGE","nl","1960","nl","uitgever","nl","Bergeijk","","","localID/europeana-fashion/Aggregation_17189","localID/europeana-fashion/17189","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_17189","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=ploeg/17189.JPG","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=ploeg/17189.JPG"
"22-11-18_13:54:06/Item_34560250.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","","bedrukt","schenking","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560250.xml","","zakdoek","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560250.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","http://thesaurus.europeanafashion.eu/thesaurus/10419","","bedrukt","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560250.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560250.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560251.xml","https://modemuze.nl/localID/europeana-fashion/15410c=f","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","","jacquardgeweven","2011","2010 - 2011","nl","Skujeniece, Mara","Skujeniece, Mara","nl","Uit de serie 'Warme en koude doeken', vier verschillende omslagdoeken. Hier betreft het de 'warme doeken' in katoen en wol uitgevoerd,  in twee verschillende kleurstellingen. Elk ontwerp is uitgevoerd in wolwit (c=d) en in bruin/beige/donkergrijs (e=f). ","15410c=f","nl","Omslagdoeken uit de serie 'Warme en koude doeken'","IMAGE","nl","2010","nl","ontwerper","nl","Amsterdam","Figuratie : van Cobra tot Studio Job","","localID/europeana-fashion/Aggregation_15410c=f","localID/europeana-fashion/15410c=f","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_15410c=f","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=profnieuw/15410e=f-01.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=profnieuw/15410e=f-01.jpg"
"22-11-18_13:54:06/Item_34560251.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","wol","","","","","jacquardgeweven","opdracht","idee 2010; uitvoering 2011","nl","Textielmuseum Tilburg, Audax","Textielmuseum Tilburg, Audax","","","","","","","","","nl","opdrachtgever/uitvoerder","nl","Tilburg","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560251.xml","","sjaal","http://thesaurus.europeanafashion.eu/thesaurus/10177","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","","","subsidie Mondriaan Stichting","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560251.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","wol","http://thesaurus.europeanafashion.eu/thesaurus/10351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560251.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560251.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560252.xml","https://modemuze.nl/localID/europeana-fashion/15414a=c","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","","dubbelgeweven","2011","2010","nl","Taminiau, Jan","Taminiau, Jan","nl","Jurk met bijpassend masker en hoge pumps uit de 'Irradiance', voorjaar 2011.
Jan Taminiau maakte in februari 2011, tijdens de opening van de Amsterdam Fashion Week, furore met deze couture collectie 'Irradiance'. Alle stoffen hiervoor waren in het TextielLab geweven. Een van zijn outfits, gemaakt van glow in the dark garen, met bijbehorend masker en hoge pumps is voor de museumcollectie aangekocht. De collectie gaat over verstoppen, maar ook over onthullen en veranderingen, terwijl de tijd doortikt. De sfeer is duister, de kleuren zijn wit, zilver en grijstinten tegen zwart aan. Omdat er glow in the dark garen is toegepast lichten de patronen in een duistere setting op.
Barokke patronen, vanwege hun lijnenspel voor Taminiau een boeiend uitgangspunt, vormen het basisdessin. Dit dessin werd voor elk silhouet aangepast: vergroot, verkleind of doorlopend in de mouw. Het is uitgevoerd als dubbelweefsel, een plat vlak bestaande uit verschillende lagen, dat door open te klappen zijn driedimensionaliteit krijgt. Bij de presentatie kan aan een achterwand een kleed met het volledige patroon (d) worden gehangen. Dit maakt duidelijk dat het weefsel vrijwel direct draagbaar is. (a) jurk, (b) masker, (c) schoenen, (d) wandkleed. ","15414a=c","nl","Jurk, masker en schoenen uit Couture Collectie 'Irradiance voorjaar 2011'","IMAGE","nl","2010","nl","ontwerper/uitvoerder","nl","Amsterdam","The making of ... Projects from the TextielLab","","localID/europeana-fashion/Aggregation_15414a=c","localID/europeana-fashion/15414a=c","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_15414a=c","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=prof/15414a=c.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=prof/15414a=c.jpg"
"22-11-18_13:54:06/Item_34560252.xml","","bovenkleding","http://thesaurus.europeanafashion.eu/thesaurus/10002","mohair","","","","","jacquardgeweven","aankoop","","nl","Textielmuseum Tilburg, Audax","Textielmuseum Tilburg, Audax","","","","","","","","","nl","uitvoerder","nl","Tilburg","Het ambacht van JANTAMINIAU","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560252.xml","","jurk","http://thesaurus.europeanafashion.eu/thesaurus/10005","glow in the dark-garen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053658","genaaid","subsidie Mondriaan Stichting","","","","","","","","","","","","","","","","","Innovation in Fashion","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560252.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","","dubbelgeweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560252.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10002","mohair","http://thesaurus.europeanafashion.eu/thesaurus/10812","","","","jacquardgeweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560252.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10005","glow in the dark-garen","http://thesaurus.europeanafashion.eu/thesaurus/10797","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053658","genaaid","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","https://modemuze.nl/localID/europeana-fashion/15415a=b","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","wol","","","","","machinaal gebreid","2011","2010 - 2011","nl","Groenewegen, Conny","Groenewegen, Conny","nl","Gebreide top 'Orange tip' (a), uit 'Request for landing', collectie lente-zomer 2011. Het voor-en achterpand is beige, met driehoekige vlakken in verschillende structuren (breisteken). In de middenbaan en onderaan is elasthaan meegebreid. De top heeft een wijde hals, mouwen in zwart met aan één zijde een oranje stip.
(b) is een korte, beige, leren broek, in de taille en aan de zijkanten deels gerimpeld door vastgezet elastiek band. Aan achterzijde is één zak opgestikt.
De collectie 'Request for landing' bestaat volledig uit rechte lappen die door gerichte ingrepen tijdens het breien vorm krijgen. Open structuren in fijn gemerceriseerd katoen en zijde geven de ontwerpen een kantachtige transparantie. Een terugkerende, soms contrasterende stip is hier en daar geland op een mouw of  rug. De stip, de intarsia (inlegwerk)vlakken en -lijnen in de open breisels en de smal toelopende silhouetten in sepia, nude en zwart met dieporanje en zeegroene accenten doen denken aan vlinders. 
Voor het confectioneren van de ontwerpen volstaat het om één zijde af te werken, vier naden met de hand in elkaar te zetten en aan zoom en hals een ketting toe te voegen voor het gewicht. Het toevoegen van gewicht staat hier synoniem voor het toevoegen van waarde omdat het de valling van een rok, jurk of hals verbetert. In tegenstelling tot handbreien is het handwerk hier tot een minimum gereduceerd.
Bij deze collectie hoort de videofilm van Duy Quoc Vo, eveneens in de museumcollectie. ","15415a=b","nl","Gebreide top 'Orange tip' met leren korte broek, uit 'Request for landing', collectie lente-zomer 2011","IMAGE","nl","2010","nl","ontwerper","nl","Amsterdam","The making of ... Projects from the TextielLab","","localID/europeana-fashion/Aggregation_15415a=b","localID/europeana-fashion/15415a=b","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_15415a=b","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=prof/15415a=b.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=prof/15415a=b.jpg"
"22-11-18_13:54:06/Item_34560253.xml","","bovenkleding","http://thesaurus.europeanafashion.eu/thesaurus/10002","katoen","","","","","handgenaaid","aankoop","","nl","Textielmuseum Tilburg, Audax","Textielmuseum Tilburg, Audax","","","","","","","","","nl","uitvoerder","nl","Tilburg","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","","hemd","http://thesaurus.europeanafashion.eu/thesaurus/10100","zijde","","","http://thesaurus.europeanafashion.eu/thesaurus/10696","","machinaal gebreid","subsidie Mondriaan Stichting","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","mohair","","","http://thesaurus.europeanafashion.eu/thesaurus/10692","","handgenaaid","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10002","elastiek","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10100","leer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","","","","wol","http://thesaurus.europeanafashion.eu/thesaurus/10351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560253.xml","","","","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
