uri,type
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002019","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002363","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002041","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000945","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002282","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002195","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002103","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002082","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001905","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000772","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002331","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002255","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002214","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002198","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002154","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002152","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002151","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002127","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002097","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000877","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000003398","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002364","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002332","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002321","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002205","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002149","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002136","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002130","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002070","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002053","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002048","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002014","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002009","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002005","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002003","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001907","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000860","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000773","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/5000003176","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002359","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002209","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002111","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002098","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002090","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002083","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002033","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002022","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000003181","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002204","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002128","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002074","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004633","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004631","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004609","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004498","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004412","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004038","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004029","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004624","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000009989","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000009379","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004090","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004088","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004043","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004019","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004016","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004010","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004005","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000009604","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004634","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004632","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004623","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004602","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004129","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004127","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004112","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000913","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004063","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004044","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004022","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004003","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002272","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000009372","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000008902","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004023","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004020","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004017","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004014","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004012","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004001","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000006811","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000009380","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000004006","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000003238","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000003234","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002361","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002345","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002342","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002333","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002328","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002326","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002324","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002319","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002315","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002309","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002306","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002304","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002279","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002271","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002264","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002253","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002236","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002234","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002225","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002223","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002202","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002196","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002172","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002163","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002157","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002144","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002137","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002133","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002126","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002109","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002105","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002088","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002077","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002075","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002058","schilderij"
