uri,type
"http://data.collectienederland.nl/resource/document/mauritshuis/699","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/695","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/568","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/564","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/560","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/546","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/542","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/426","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/422","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/419","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/415","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/398","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/394","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/285","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/278","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/724","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/669","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/664","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/662","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/538","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/533","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/531","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/530","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/437","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/433","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/405","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/402","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/348","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/343","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/302","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/289","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/281","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/721","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/718","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/675","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/656","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/626","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/574","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/572","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/569","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/474","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/449","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/438","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/432","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/430","painting"
