uri,type
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002029","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002023","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002030","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001382","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001110","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000160","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000074","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/O-00000056*","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/BK-00000168","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000988","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000021","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/O-00000118","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/K-00000222","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000001","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/K-00000157","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001393","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000162","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/H-00000939.1-2","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/BK-00000170","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000029","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/BK-00000169","sculptuur"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/P-00000172","sculptuur"
