uri,creators
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0195","Reeve, Russell Sidney (1895-1970)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0207","Broek, Jan van den (1937-1991)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0209","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0210","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0211","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0212","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1074","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1075","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1076","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1182","Hudcovicova, Alena (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0213","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0214","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0215","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0216","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0442","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0443","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0444","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0445","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0446","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0447","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0448","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0449","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0450","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0451","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0452","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0582","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0631","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0959","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0960","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0961","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0962","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0963","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0964","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0965","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0966","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0967","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0980","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1036","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1037","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1451","Bevers, Bernd (1952)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0217","Tetterode, Monique van (1970)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0218","Klomp, Folly (1944)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0219","Klomp, Folly (1944)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0220","Klomp, Folly (1944)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0221","Graziano, Domenico"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0223","Graziano, Domenico"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0671","Graziano, Domenico"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0831","Graziano, Domenico"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0222","Kort, de"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0226","Boers, Jan (1951)"
